categoria,review
-1,"Fiquei muito chateado com o BB no Sábado quando acessei minha conta e debitaram 2.850,00 ref a avaliação do imóvel.."
-1,"Estou insatisfeito com as tarifas. Até o mês de fevereiro vinha pagando a tarifa com desconto (R$ 32,50) a partir de março passei a pagar R$ 65,00, valor que acho muito elevado."
-1,Muito chateado com.essa situação... Eles tiram automaticamente??
-1," sacanagem avisei que depositar antes das 16::00 horas vocês devolveram o meu cheque  por causa de 38,00 reais valeu pela ajuda"
-1,Fiquei chateada pois todo ano mantenho a minha conta com vcs por ter a isenção. 
-1,"Olhe, estou bastante insatisfeita com o cartão de crédito do Banco do Brasil. Ontem meu marido tentou fazer uma compra sem êxito."
-1,Fiquei assustada e chateada com o valor da tarifa de pacotes de serviços
-1,Estou muito chateada com o bb. Limitaram meu doc p 1000 (mil reais diarios). Antes era 5000. Porisso sinda nao investi no bb.
-1,Estou insatisfeita com essa mudança de minha conta corrente simples para Estilo. Só me trouxe mais despesa .
-1,Estou muito insatisfeita com o valor da tarifa do pacote de serviços.  Vc ficou de avaliar e estou aguardando.
-1,"Estou muito insatisfeito com o visa, pois parcelou minha divida sem minha autorização, NÃO QUERO! ,pois vou pagar tudo esse mês ."
-1,"Ontem fui ao banco efetuar o pagamento de dois boletos,passei nervoso porque dois caixas não fizeram a leitura do meu cartão e outra não leu a minha digital.Após essas tentativas,acabei fazendo uma grande besteira."
-1,Estou bem insatisfeita com esta revisão de limites... De novo estou pagando contas (como fazemos todo mês) e não consigo concluir porque atingiu o limite... Por que mexer em parâmetros que estavam adequados?
-1,Estou saindo da agência agora e muito insatisfeita com o atendimento
-1,"Bom, eu não sei o que significa isso. Estou bem insatisfeita pois desde o começo do ano minha conta tem sido muda arbitrariamente."
-1,CANSEI DE TENTAR FALAR 
-1,Cada dia eu fico mais insatisfeita com o BB.
-1,Cada dia mais insatisfeita!
-1,Cada dia mais irritado com esse BB
-1,Cancela essa porra aí por favor!
-1,Cansei
-1,Cansei de chá de cadeira nesta agência.
-1,Cansei de esperar
-1,"Cansei de esperar, terei de ir na agência"
-1,Cansei de esperar....
-1,Cansei de me deixarem de molho e este lenga lenga...
-1,"Cansei, Saulo."
-1,Cara Isso é um servico pessimo
-1,"Gerente, fiquei muito chateado com o que ocorreu com a minha aplicação."
-1,"Estou muito decepcionado com o nosso banco.Estou com um problema no retorno do BB cobrança há uma semana sem solução e o pior o Banco não da a menor atenção, apesar da minha insistência.Talvez a saída seja levar a cobrança para Caixa."
-1,Caralho que pika
-1,Caro Fábio. Infelizmente eu cansei.
-1,"Caso isso não se resolva nos próximos dias , vou pagar o total da fatura  e cobrar judicialmente o Banco do Brasil o valor cobrado a mais, infelizmente. Desculpe o desabafo, sei que você pessoalmente não tem culpa. Mas estou chateado com a situação."
-1,Caso não haja uma solução via agência vou cancelar essa merda
-1,"Certo, mas a cada seis meses tenho que pedir. Isso me deixa estressado. Devia ser automático."
-1,Cezar amanhã irei na agência liquidar a minha dívida e encerrar a minha conta. O Antônio irá comigo. Favor levantar todo o débito. Vou pagar tudo a vista - Favor conceder um desconto. O Antônio ficou chateado com as tarifas cobradas no mês de abril R$ 100
-1,Chateada
-1,Chateada agora
-1,"Chateada aqui. Acabei de fazer uma transferência e precisava fazer outra no valor de 575,00 e não consegui. Limite ultrapassado. Como assim?"
-1,Chateada c isso
-1,Chateada com isso. Não quis colocar uma agência próxima de mim justamente pra não ter problemas e acontece isso.
-1,Chateada estou demaissss
-1,Chateada mesmo com o tratamento
-1,Chateada pq o valor veio a maior
-1,Chateado
-1,Chateado com isso !
-1,"Chega, cansei dessa relação de ganha (BB) perde (cliente)... Ou me tratam com VISÃO CLIENTE ou perderão quase tudo..."
-1,"Cliente comum, não mais especial. Ele demonstrou estar contrariado por estar me atendendo. Fiquei chateado."
-1,Cláudia oq me deixa chateado é que no ano passado acordamos 50 por cento e hj tenho de voltar a entrar em contato com vcs para redução
-1,"Como eu havia ti falado, não tenho isso declaração de  imposto. Estou muito chateada por que no momento que preciso desse banco."
-1,"Como irei pagar as contas e além do mais irá cobrar mais juros até o décimo terceiro cair, isto é sacanagem"
-1,"Como te disse no início,  qd nos conhecemos por tel, estava muito insatisfeito com BB, políticas e posturas, procurei outros bancos."
-1,Conclusão estou me sentindo enganada e muito chateada
-1,Confesso q esse financiamento veicular já me deixou estressado. Teria como cancelar????
-1,Confesso que do final do ano pra cá o BB  tem me decepcionado muito.   Tive um probleminha com minha previdência que até hoje não entendi .
-1,"Confesso que fiquei surpreso e decepcionado com o novo valor e, principalmente, pelo fato do BB não haver informado com antecedência essa"
-1,"Continuo sem conseguir receber, em meu celular, o código para movimentação de minha conta. Solicito ajuda. Esse problema tem me chateado bastante. "
-1,Da agência e da minha conta. Agora para minha surpresa o banco trocou. Estou decepcionado com a forma de atuação do banco com seus clientes.
-1,Decepcionada
-1,Decepcionada com essa negativa do Banco
-1,Decepcionada com este canal de atendimento!
-1,"Decepcionada com o banco. Ate por que sem retorno do proprio gerente, no qual tentei desde cedo saber a respeito"
-1,Decepcionada!
-1,Decepcionado
-1,Decepcionado com o atendimento BB.
-1,Decepcionado com o atendimento do Banco do Brasil...da gerente...
-1,Decepcionado demais com o atendimento dispensado em todas as situações que tive desde que assumiu minha conta
-1,Delio bom dia. Estou a ponto de fazer queixa na Ouvidoria do Banco. Esse sistema de ligações pra agência é pessimo. Qual a consideração do Banco com cliente Estilo??? Nenhuma!!!! Quero por um limite diferenciado num cartão adicional meu e simplesmente NAO
-1,"Depois da mudança da Mato Grosso pra cá, é a segunda vez que venho e desisto devido à demora."
-1,Depois de tanto tempo como cliente estou decepcionado.
-1,"Desculpa Daniel, é que estou muito chateado com o BB pela forma que estão tratando meu financiamento. Amanhã vejo isso."
-1,"Desculpa Fernanda, estou muito decepcionado"
-1,Desculpa estou ficando muito nervosa com esta demora toda.
-1,Desculpa os palavrões. Tô nervosa
-1,Desculpe mas estou bastante chateada.
-1,"Desculpe mas, sempre fico irritada com essas cobranças do Banco."
-1,Desculpe tô muito chateada pq sempre paguei no dia
-1,Desculpe tô nervosa
-1,"Desculpe, mas estou irritada."
-1,"Desculpe, mas fiquei muito bravo quando recebi o documento hoje !!!"
-1,"Desculpe, mas vc não está percebendo como estou insatisfeita com o péssimo serviço no atendimento de minhas reclamações e ainda vem me falar de empréstimo pessoal ou financiamento? Parece brincadeira."
-1,"Desculpem-me mas, como cliente, estou muito insatisfeito com esse atendimento do Banco. Eu nao contratei o emprestimo dessa forma e voces"
-1,Desde que mudei pra essa merda de agência não consigo fazer as comprar direito
-1,"Desisto, já sei que tenho que ir à Agência apesar de das propagandas que o BB faz com cliente estilo!!!"
-1,Desisto. Muita burocracia.
-1,Desisto. já vi que não consigo resolver.
-1,Desorganizacao acabei de desistir.  Sou cliente há 18 anos do Banco e nunca passei por tanto stress.
-1,Dessa forma fico decepcionado e desiludido com o BB.
-1,"Destacando que só percebi isso no sábado à tarde, sem acesso à minha agência. Por sorte consegui fazer o resgate por telefone, mas estou bastante chateada com o ocorrido."
-1,Deu não autorizado e fiquei nervosa e acabei
-1,Devo desistir e procurar outro banco? é isso?
-1,Devo ir no Serasa? Estou bastante chateada com esta situação
-1,"Devolveram um cheque meu de novo, cara está virando sacanagem isso, não se usa mais ligar para confirmar, o valor é relevante"
-1,Dez minutos sem resposta vou desistir
-1,Dinheiro na conta. Essas autonomias do sistema deixam um cliente que aos 62anos que nunca emitiu um cheque sem fundo estressado.
-1,Diários só pra fuder com minha vida! Vou fechar minha conta nessa merda!
-1,Tenho 65 anos e sei cuidar de minhas finanças.  Por favor não me deixe mais nervosa . Adoro bitcoin e vou comprar mais.
-1,"Dois descontos. O que foi feito no contracheque eh ilegal, pois não fiz esse emorestimo. Estou muito chateada com os trantornos que estou te"
-1,"E esse atendimento aqui, a cada dia consigo uma informação. Ligando pra agência nunca consigo falar. Estou muito insatisfeito com o serviço."
-1,E estou muito insatisfeita com as cobranças de taxas abusivas do BB
-1,E eu aqui estressada
-1,E eu aqui estressado...
-1,E eu q te ho a ficar ligando???'gerente serve para que?? Estou muito irritado com isso Me sintto enganado e quero o estorno Fiz minha parte
-1,"E hoje nem levantei da cama ainda, e ja fui ofendida dessa maneira. Estou muito nervosa com tudo isso. Peço que tu possa resolver isso p mim"
-1,"E não me deixe mais nervoso dia 11 te ligarei perguntarei toda soma de cartões e débitos futuros, transferirei tudo"
-1,E não perder meu direito de ficar na agência que eu quero! Estou profundamente decepcionado com tudo o que está acontecendo! Eu sei que
-1,"E olha ,se vcs me ignorarem na resposta...eu vou ficar mais chateada ainda c o banco estilo..."
-1,E pq estou  nervosa com esta situacao
-1,E sacanagem isso
-1,"E se antes disso eu já estava estressada com o tempo, agora mesmo é que achei que ia enfartar..."
-1,E tô ficando chateado que cada transferência ou doc que faço é cobrado
-1,"EU NÃO ADMITO PAGAR ANUIDADE DE CARTÃO DE CREDITO. Já estou bem insatisfeito com o BB e me vem isso ainda. Penso em cancelar a conta e migrar para o Itaú. POR FAVOR , ESTORNE AQUELA ANUIDADE DO MEU CARTÃO..."
-1,EU VOU FICAR BEM IRRITADA
-1,"Ela me mandou um e-mail, mas estou muito chateado com a situação, afinal não consigo sanar isso."
-1,Ela paga um monte de tx...esta bem chateada querendo sair do bb
-1,"Elaine, estou muito irritada tentando, há dias, pagar contas on line, como sempre fiz"
-1,"Elder, estou muito insatisfeita com este serviço! Pedi o limite justamente para poder pagar a viagem. Agora não poderei ter este benefício?"
-1,Em momento algum eu solicitei alterações meu pacote de serviços e essa situação já está ficando desconfortável e estou ficando irritado com isso.
-1,Enfim! Completamente insatisfeita com todos os problemas que tive nesta agencia. A ouvidora já foi acionada.
-1,"Enfim, estou muiiittto insatisfeito com o banco, com o tratamento, com as taxas abusivas. Ou melhora, ou vou procurar outra instituição. O BB fica me ligando ainda com a audácia de aumentar meu pacote para mais de 70 reais."
-1,"Enfim, me desculpe o desabafo! Mas estou muito insatisfeito com o Banco do Brasil!"
-1,"Enfim, muito chateada"
-1,"Engraçado que a estratégia do BB é deixar os clientes insatisfeito com promessas enganosas.  Mas não tem problema, já estou buscando outro banco."
-1,"Todavia o Banco do Brasil tem me frustrado muito, não me dá nenhum benefício de taxas, mesmo eu tendo dinheiro aplicado, bem como uma entrada mensal constante. Outros bancos sempre me oferecem beneficios."
-1,"Entendo que vc não pode fazer nada, mas estou insatisfeita, já faz um tempo na verdade"
-1,"Entendo sua explicação, mas não esta ok. Gostaria que minha gerente reconsiderasse. Há alguns meses tenho me decepcionado com o BB"
-1,Espero mesmo! Estou muito chateada
-1,Esse canal é uma merda.
-1,"Esse chate não servi p nada, insatisfeito com o serviço, pois mandei mensagem já faz alguns dias e nada... Aff"
-1,"Estes transtornos tomam tempo , me deixam insegura e chateada . Agora meu cartão está cancelado , faço muito uso dele , o que fazer ?"
-1,Estou  chateada com a ineficiência desse banco que não consegui me entregar um simples cartão Mastercard
-1,Estou MT chateada pois me ligaram do bb seguro e me informaram que meu seguro do carro foi cancelado
-1,"Estou absolutamente contrariada, descontente e insatisfeita com o BB, pois tenho dinheiro na conta e não consigo usá-lo para pagar as contas. Desse modo, preciso recorrer a terceiros para isso."
-1,Estou bastante chateada com isso! Tive que lançar mão de minha poupança para não ficar descoberta!
-1,"Estou bastante chateada, só nesta semana já foram 02 inconvenientes nesta semana: na terça passada não conseguir sacar os 16.000,00"
-1,Estou bastante chateado com isto
-1,Estou bastante frustrado. Não entendi essa redução dos meus limites. Estou frustrado
-1,Estou bem chateada com Banco do Brasil
-1,Estou bem chateado.
-1,Estou bem insatisfeita
-1,Estou bem insatisfeita com os serviços
-1,Estou bem insatisfeito com essa atitude de vocês..quando me mudaram para essa agência estilo não falaram que ia mudar valor de nada
-1,Estou bem insatisfeito com vocês - parece que tenho banco para não acessar o meu dinheiro
-1,Estou chateada
-1,Estou chateada de mais.
-1,Estou chateada de precisar ir todas as vezes ao banco para fazer coisas que antes fazia pela internet.
-1,Estou chateada pois a pessoa que comprou acha que estou agindo de má-fé
