categoria,review
1,"Praticidade, excelente!"
1,Muito bom e rápido. Está cada vez mais prático
1,App top resolvo tudo oque quero sem sair de casa!
1,continua atendendo ao quesito seguranca ...
1,Melhor aplicativo que existe
1,"Muito bom, agora não preciso ir ao Banco mais..ótimo"
1,excelente!
1,excelente!
1,Ótimo para controlar os gastos
1,muito bom este aplicativo.
1,simplesmente maravilhoso adorei os detalhes tudo lindo parabéns
1,"Depois da atualização, ficou ótimo!"
1,ótimo
1,Ótimo App.
1,ótima
1,Muito prático e seguro. Indispensável no dia a dia.
1,Muito prático e seguro. Indispensável no dia a dia.
1,Boa
1,Facilita a minha vida.
1,ótimo
1,top
1,O melhor aplicativo
1,"muito bom, faço quase todas transações por ele."
1,atende tudo ate o momento
1,Atendimento ótimo 👏👏
1,ótimo
1,Corresponde minhas expectativas e necessidades!
1,Excelente
1,ótimo
1,Aplicativo muito bom. Mas ultimamente não estou conseguindo gerar comprovantes.
1,eficiente
1,Excelente aplicativo! Não tenho do que reclamar. Acredito que esteja bem equipado em suas funções.
1,Na última versão deixei de receber as msgs do app
1,Excelente.
1,Fácil de usar! Estou muito satisfeito!
1,Não tenho tem coragem de trocar de banco de tão bom esse App.
1,"Muito bom , eu amei"
1,"Não aparece mais notificações no meu aparelho, e tá tudo ativo, não recebo mais nada, nem se eu comprar algo no meu cartão não aparece mais, nem depósito nem nada"
1,Amo este App
1,"Excelente.
Prático.
Funcional.
Adoro."
1,"Adorei poder liberar o dispositivo sem ter que ir ao caixa eletrônico, visto que tenho identificação facial"
1,Muito bom
1,Aplicativo completo é o melhor app de todos os bancos não troco o BB por outros bancos
1,"Muito bom, me ajuda em tudo, transferências, extratos, TED, DOC, pagar contas, não preciso mais sair de casa para pegar filas em bancos, faço tudo pelo app!!!"
1,Ótimo aplicativo
1,Maravilha
1,"Fácil de mexer, prático para o dia a dia"
1,"Excelente app, o BB se superou"
1,Muito bom
1,"Seguro, fácil de usar, rápido. Bem pratico. Imprescindível."
1,Bom
1,App simples e de facil manuseio.
1,"Muito Prático, melhor App de banco."
1,Muito bem atualizado
1,"O aplicativo é muito prático, rápido, seguro, gosto muito! Linguagem perfeita!"
1,"Melhor banco na minha opinião 

Sem taxas na conta 

Conta salário e corrente 

Excelente atendimento nas agências"
1,"Fácil, rápido e seguro."
1,Bom app da pra fazer todas as transaçoes
1,"O que significa tantas transferências de 1,20 sem minha autorização? Isso não é legal! Não autorizei e nem explicaram ."
1,"Sem dúvidas, o melhor aplicativo entre os bancos"
1,Todos os serviços na palma da mão
1,Aplicativo com excelente usabilidade. O único ponto a melhorar é que após a última atualização não aparecem as notificações das transações.
1,Porque não temos a opção de DPVAT no aplicativo?
1,Pq tiraram o acesso com Touch ID??
1,"A nova atualização deu uma aparência ótima pro App, tudo ficou mais fácil :)"
1,Um ótimo instrumento para o nosso cotidiano!!
1,"Vcs estão de parabéns , pela paciência ,experiência no atendimento e na solução dos problemas apresentados .
Um canal de atendimento de excelência.
Muito obrigado."
1,Cumpre o que promete
1,Nota 10
1,"Faço tudo no conforto da minha casa, estava cansada de pegar tantas filas"
1,"Muito bom 
Poderia aumentar os valores disponíveis para transferência"
1,"Programa bem concebido, facilita muito a execução de tarefas no ambiente do banco."
1,"Ótimo aplicativo, dificilmente trava é muito rápido e eficaz! Converso com meu gerente diretamente perigo chat e sem poucos minutos sou respondido!
Recomendo!"
1,Perfeito
1,Thanks
1,Gostei muito
1,"Interface intuitiva, respostas rápidas, muito estável"
1,Excelente
1,Se for para pensar o melhor banco
1,App muito e de fácil manuseio!
1,Excelente App
1,"Atendimento muito bom. Com agilidade e prestabilidade para solucionar minhas necessidades. Parabéns ao Funcionário Ronaldo da Agência 5985-4 (Aracaju, coroa do meio)."
1,App completo. Parabéns
1,Super top
1,íntima
1,Otimoapp
1,Está entre os melhores apps de bancos. Muito funcional e prático. Informa depósitos e movimentações em tempo real
1,Muito simples de utilizar e com bastante recurso
1,Ótimo Banco Vale Apena Abri Uma Conta
1,Ter opção de baixar ou imprimir extrato da conta
1,"Não está funcionando no iPhone XS Max 

Já fiz todo procedimento é nada 

Não consigo abrir minha conta"
1,Bom
1,Excelente.
1,Gostei pela facilidade
1,Atende com eficiência o que quero fazer
1,Top
1,"Sem sombra de dúvidas esse é um dos melhores Apps. Rápido, prático, seguro e super intuitivo!"
1,Intuitivo e fácil de utilizar. O app do BB é uma mão na roda pra os clientes do banco. Uma ferramenta de uso diário para acompanhar nossa conta ou tirar uma dúvida on line com o gerente.
1,"Excelente, fácil uso, estável e funcional."
1,App ajuda bastante nas minhas atividades quando preciso usar !
1,Muito rápido e eficiente.
1,Um ótimo app
1,Super prático ! Excelente
1,"Pensei num aplicativo de banco? BB sem dúvida é o melhor, nunca me deixou na mão. Parabéns"
1,Ajuda muito no dia a dia
1,Recomendo app do banco está show papai
1,Banco do Brasil para mim é o primeiro banco em atendimento de modo geral é o apoio da gerência é 10.
1,Ótimo
1,Recomendo
1,10 👍🏻
1,App maravilhoso!
1,Top
1,"Muito bom o aplicativo, com várias funções úteis, nota 10!"
1,Não consigo transferir para poupança no app
1,"Melhor App de bancos! Nunca tive problema com ele, é realmente meu banco nas mãos a qualquer momento. 👏🏻👏🏻👏🏻👏🏻"
1,"Excelente Atendimento Gerente Gustavo da Ag 5052-0 Nota 1000 % 
Atencioso, prestativo, capacitado e com alto nível de profissionalismo."
1,Nota dez
1,"Fácil, rápido e descomplicado.
Agora com a nova interface ficou melhor do que já era.
Top de linha."
1,Agradeço a praticidade deste app! Facilidade e segurança
1,Muito estável e com funções novas que eu ainda não conhecia.
1,Muito Bom mesmo
1,Ótimo apelida
1,A atualização ficou ótima
1,E top
1,É um ótimo aplicativo.
1,O melhor aplicativo do segmento.
1,Não conheço nenhum app de banco que seja pelo menos parecido ao do Banco do Brasil. Aplicativo com muitas funcionalidades e de fácil utilização. Parabéns.
1,Bom e intuitivo.
1,"Pratico, funciona é sugestivo"
1,Depois de atualizar o app está dando um probleminha no login.
1,Atendimento 100 por centro
1,Muito bom o app. Parabéns a equipe de desenvolvedores. Uma pergunta: como editar os grupos do perfil financeiro?
1,Muito bom
1,Top
1,Nota 10
1,Excelente aplicativo!!
1,Apenas uso para conferências e transferências . Super rápido e prático
1,Não tem nota que define esse aplicativo
1,Fácil de usar e leve.
1,a Dalva é super gentil. Parabéns
1,"Aplicativo de fácil utilização e permite a realização de quase todas as transações que faço no caixa eletrônico, otimizando muito o meu tempo. Muito prático. Permite um excelente acompanhamento da conta e me ajuda bastante no planejamento financeiro. Depois que comecei a usar as facilidades do aplicativo, consigo mais tempo para outras tarefas, não me “enrolei” mais com dívidas e até consigo ter gastos extras para os quais não sobravam dinheiro porque, através do App do BB, consigo acompanhar diariamente a minha situação financeira."
1,Muito pratico
1,Ainda não ganhei o prêmio de 2M.🍀
1,Ótimo app!
1,"Sem dúvida, o melhor app bancário. Só precisa melhorar a transparência dos gastos em moeda estrangeira e exibir a cotação do dia do pagamento."
1,Gostei
1,"Funcional, mas algumas deveriam ou mais fáceis de encontrar no app ou mais interativas. E a AI, quando virá?"
1,Funciona perfeitamente!
1,Gostei do aplicativo ficou mais acessível ..
1,"Tem mais de dois meses que essa função não funciona, o App era maravilhoso quando funcionava. Peço que solucionem! Obrigado desde já."
1,"Aplicativo mto completo e prático.
Tem inclusive consultas e recargas do Visa Travel Money e depósito de cheques!"
1,"O navegabilidade, facilidade e sempre disponível. anco do Brasil está de parabéns com este App. Além de fácil de usar, não tem erros, com a pior internet já funciona muito bem e muito confiável. Recomendadíssimo."
1,"Rápido, intuitivo, óbvio sempre tem algo que pode ser aperfeiçoado, contudo, atende todas as expectativas. 
Valeu BB"
1,Sensacional
1,"Ontem começou a fechar do nada e a perder o login logo no começo, acho que precisa de atualização. 03/12/2019."
1,Aplicativo está fluindo bem;; dessa vez o BB está de parabéns.
1,ÓTIMO
1,Muito bom
1,Ótimo
1,Muito bom esse Aplicativo. Recomendo
1,Top100
1,Simples de mexer.
1,Bom
1,Gostaria que fossem acrescentadas informações detalhadas sobre compras realizadas.
1,Otimo
1,App muito legal e facilitador !!
1,"Excelente aplicativo, fácil de usar, pratico e objetivo. BB está de parabéns"
1,Banco com a melhor interface!
1,Facil operação
1,"Um app maravilhoso que atende muito as necessidades do cliente. Consigo fazer transferências, saque móvel etc."
1,Excelente
1,Posso ter tudo na palma da minha mão.
1,"Consigo resolver td por aqui, super mão na roda! Valeu"
1,O melhor e mais intuitivo app de banco.
1,Muito bom e funcional. Atende perfeitamente às necessidades do usuário
1,Ótimo atendimento
1,É bom pq é o único banco que me dá crédito lkkk
1,Ótima e eficiente
1,Portal
1,App facil de entender e ajuda muito quem tem dificuldades. Pratico rápido e simples!
1,"Muito bom, não tenho do que reclamar."
1,"Parabéns superr facilita minha vida, fácil de usar, os outros bancos deveriam ter como exemplo esse aplicativo. Top!."
1,A nova interface está muito mais acessível e mais inteligente. Excelente.
1,Muito
1,Muito bom
1,"O app é ótimo, uma coisa que reparei é que você não pode comparar os cartões, se você clicar em um vai ter que solicitar para poder voltar e selecionar outro. Isso é um erro grotesco. Por favor concertem isso"
1,"Até agora, pra movimentações pequenas, é 100%"
1,Gosto muito a interatividade do app
1,"Atendimento incrível, super educada e disposta a resolver as coisas. Parabéns"
1,Excelente
1,"Ele é muito prático e fácil de manusear, depois de configurado e autorizado nas máquinas (caixa rápido), você faz tudo por eles."
1,Prático e essencial.
1,"Usei hoje pela primeira vez o app da minha conta empresarial. Gostei muito. Simples, claro e objetivo. Parabéns!"
1,"Após reinstalar o APP, consegui finalizar a abertura da conta.

O erro relatado anteriormente parou de ocorrer."
1,Fácil de usar
1,Ótimo App
1,"App excelente, nada a reclamar."
1,Bom
1,"Como se faz para sair da conta ? O ícone está escondido, não tem indicação fácil"
1,Muito satisfeito. App faz tudo. Nem preciso ir ao banco.
1,Resolve bem. Depois que você acostuma fica melhor e prático.
1,Ótima
1,Bom
1,Melho app de banco
1,Muito bom
1,Melhor aplicativo bancário! Facilita demais a nossa vida!
1,Muito fácil e prático o App do BB!
1,"Rápido, fácil de usar, muito útil!"
1,Serviço espetacular em facilidade e utilidade. Parabéns!
1,Seguro
1,Gostei do atendimento 10
1,"Simples de fácil compreensão, ágil para todos esses dias sem tempo que nós temos."
1,"Muito bom aplicativo, porém na ultima atualização sumiu o depósito de cheques"
1,"Confiável e auto explicativo, esse app facilita a minha vida, tenho um banco em minhas mãos, obrigado!"
1,Ótimo
1,"Simples e eficaz, perfeito!"
1,Tudo ok
1,Muito bom o Atendimento D vcs!
1,O app do BB é o melhor do Brasil e com certeza o melhor Banco digital do planeta! Parabéns!
1,Melhor app de banco. O gestor financeiro então nota 10
1,"O app é muito bom! Adoro o App, é o mais fácil de utilizar, o do Itaú é uma porcaria, o Santander tb não é bom. 
PARABÉNSSSSS à equipe de desenvolvimento do App!"
1,top
1,Tanto o banco como as oportunidades e mobilidade geradas pelo mesmo
1,Melhor aplicativo bancário que existe.
1,De todos os apps de banco esse é sem dúvida o melhor!
1,A equipe do BB sempre busca o “melhor”!
1,O aplicativo atende a todas minhas necessidades financeiras e me auxilia muito nos pagamentos do dia a dia !! Muito bom!!
1,Consigo fazer tudo pelo app. Prático e Fácil de usar!
1,Muito bom
1,Poderia ter o limite disponível no widget
1,App
1,"s cavernas, muito para trás, há anos luz de distância."
1,"O atendimento pessoal é nota máxima, tanto dos caixas, dos gerentes e demais colaboradores, incluindo os seguranças. O aplicativo também é bastante acessível. Não tenho nada a reclamar durante meus 39 anos como cliente."
1,App mt funcional
1,Ok
1,Excellent.excelente
1,Otimo
1,"Prático, seguro, excelente usabilidade. Como usuário, tenho a melhor experiência possível."
1,Excelente! Uma simpatia a moça que me atendeu. Renata se não me engano!
1,Nota 10
1,"Por chat Não consigo descobrir como se fala c o gerente, sem ser por telefone"
1,Uma maravilha!
1,Alô
1,Top
1,Bom
1,Excelente e muito seguro em todas as operações.
1,Melhor aplicativo!!
1,"Excelente usabilidade do aplicativo. 
Bom demais!"
1,"Dentre todos os app financeiros, o bb se destaca!"
1,Excepcionalmente incrível 😉 😎 👏
1,Otimo
1,Aplicativo fácil de usar e com tudo que preciso. Nem me lembro ao última vez que precisei ir ao banco pessoalmente.
1,Muito bom
1,"O app é excelente, da pra contratar empréstimos, pagamentos, tudo por lá, pois é muito prático e fácil de usar, fora que ele é muito fluido, parabéns Banco do Brasil!"
1,Excellent app!
1,Ótimo
1,Ótimo
1,Bom
1,O melhor
1,Excelente! Melhor app
1,Ótimo app
1,Muito bom o aplicativo.
1,Avaliação
1,Facilita muito nossa vida .
1,Bom
1,ótimo muito bom esse app o melhor do Brasil
1,Melho4 banco digital
1,"Pratico, simples e de fácil acesso!"
1,Na solicitação de cartão de crédito ao selecionar um tipo de cartão não se consegue voltar e selecionar outro cartão.
1,Muito bom
1,"Aplicativo leve, objetivo e fácil de manusear."
1,Super
1,Site excelente. Fácil acesso
1,Corinto
1,O BB está sempre evoluindo com o aplicativo. Muito bom!
1,O app é maravilhoso
1,Bom
1,Excelente
1,Facilita meu dia a dia!
1,"Muito bom e fácil de usar eu indico !
Não perco meu tempo em fila de bancos 
Parabéns"
1,"Maravilhoso aplicativo, faz tudo até falar com o gerente."
1,"Excelente, rápido e seguro!!!"
1,Cada vez melhor
1,"Prático, rápido e fácil"
1,Meu problema era simples e foi rapidamente resolvido
1,O APP está cada vez melhor! Parabéns aos desenvolvedores!
1,Fácil e usar e com tudo que preciso
1,Nota 1000
1,Muito bom
1,Gosto muito do modelo.
1,Melhor aplicativo da categoria de finanças.
1,"É um App muito fácil de usar, que permite realizar muitas operações. Além disso, permite envio de mensagens ao gerente da minha conta e sua equipe."
1,"Faço tudo pelo App 
Trabalho on line para o BB e ainda pago um monte de encargos .. fora isso! O app funciona bem ! Melhor que pegar filas"
1,Excelente
1,O melhor app de todos os bancos!!
1,Muito bom
1,"Muito bom, prático e fácil de navegar."
1,"Consigo fazer tudo que preciso, quero dizer quase tudo...
Ainda não inventaram a tecnologia para saque 😂😂😂"
1,App simples e objetivo! Melhor app de banco!
1,Sempre está melhorando esse App
1,Muito pratico. Fácil de usar. Nota 10.
1,Aplicativo rápido simples e pratico
1,Melhor Banco do Brasil e consequentemente o melhor aplicativo. Parabéns.
1,Melhor aplicativo de banco. Simples de entender e da p encontrar rápido o que a gente precisa.
1,"Esse é o melhor aplicativo bancário que conheço , ótimo usabilidade , interativo e dinâmico."
1,Muito bom
1,A gerente Lucilene Linhares me atendeu muito bem. Foi cordial e tirou todas as minhas dúvidas.
1,Otimo
1,Melhor App bancário!
1,Atendimentos tem sido excelente! Em especial da minha gerente Andréia.
1,Muito bom mesmo
1,"Muito bom! Antes eu tinha muitos problemas com o meu antigo banco, tinha problemas para fazer coisas simples, como transferência e pagamento de contas pelo aplicativo. Agora que abri uma conta do BB pelo aplicativo mesmo, consigo resolver tudo no próprio app."
1,Nota 10
1,"Rápido, eficiente e muito simples de usar. A cada tempo que passa ele fica ainda melhor!"
